id,State_Name,State_ab,County,Type,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Samples
47011496,Tennessee,TN,Claiborne County,Town,11878092,0,36.462772,-83.565762,508,535,203,333
47011499,Tennessee,TN,Loudon County,CDP,19289022,791133,35.701817,-84.26323,867,1220,640,158
47011505,Tennessee,TN,Hardeman County,Town,2712636,0,35.356478,-88.954099,615,570,233,47
47011547,Tennessee,TN,Franklin County,City,27736606,2568219,35.190547,-86.107859,533,502,257,1227
47011529,Tennessee,TN,Morgan County,City,2473532,0,36.104307,-84.586422,404,349,216,174
48013630,Texas,TX,Hill County,Town,2570401,67494,31.854533,-96.928185,719,551,219,10
48013342,Texas,TX,Jones County,City,1527147,0,32.800432,-99.623217,525,474,125,4
48012307,Texas,TX,Dawson County,City,805187,0,32.525063,-101.715847,0,0,0,0
48012475,Texas,TX,Oldham County,CDP,4136832,26936,35.535089,-102.252069,1147,1143,78,2
48014017,Texas,TX,Webb County,CDP,178429,0,27.486961,-99.388178,0,0,0,0
48014170,Texas,TX,Hidalgo County,CDP,3071560,0,26.271791,-98.340422,462,504,77,58
48014224,Texas,TX,Wood County,Town,4770075,55117,32.92853,-95.577357,656,637,274,76
48013972,Texas,TX,Parker County,City,7764564,0,32.969515,-97.680665,859,839,428,460
48014158,Texas,TX,Jim Wells County,CDP,10429953,0,27.965726,-97.993728,972,968,51,44
48012328,Texas,TX,Brewster County,City,12437967,1688,30.363905,-103.664456,679,645,335,1141
48013510,Texas,TX,Wise County,City,40181285,0,33.110028,-97.457571,1019,924,451,41
48012337,Texas,TX,Potter County,City,262507124,4049009,35.199875,-101.830199,804,720,452,16946
48013663,Texas,TX,Liberty County,City,9714242,0,30.200741,-95.095802,753,829,283,41
48014155,Texas,TX,Starr County,CDP,297014,0,26.314312,-98.663153,761,914,251,36
48012346,Texas,TX,Andrews County,City,17955302,30529,32.32033,-102.551531,1067,1002,407,1012
48014221,Texas,TX,Collin County,City,55491517,37003826,33.035827,-96.519995,1280,1175,431,2084
48014173,Texas,TX,El Paso County,CDP,3407293,0,31.960961,-106.57503,717,739,197,251
48014011,Texas,TX,San Patricio County,City,3891349,0,27.980146,-97.391101,649,638,367,293
48014035,Texas,TX,Denton County,City,36345564,5363988,33.089609,-96.903328,1259,1172,396,5534
48014122,Texas,TX,Cameron County,CDP,488772,2870,26.191904,-97.581886,375,374,18,23
48012370,Texas,TX,Stonewall County,Town,5320619,47365,33.140908,-100.224829,450,423,206,64
48013708,Texas,TX,Cass County,City,9177241,51821,33.150196,-94.15323,673,643,312,264
48014197,Texas,TX,Hays County,City,23193947,0,29.984804,-98.090553,855,847,323,332
48014215,Texas,TX,Refugio County,Town,1959608,0,28.237806,-97.32538,710,659,262,103
48014074,Texas,TX,Fannin County,City,4849851,4636,33.426257,-96.344594,683,638,268,100
48013762,Texas,TX,Dallas County,City,73982785,234329,32.972291,-96.708069,1155,1084,474,11119
48013627,Texas,TX,Reeves County,City,18924961,0,31.404613,-103.50568,846,712,576,675
48012394,Texas,TX,Brown County,City,3875355,0,31.71613,-99.13032,547,522,228,199
48014188,Texas,TX,Ward County,Town,1824760,0,31.567325,-103.005948,771,733,247,26
48014152,Texas,TX,Travis County,CDP,6543316,5957,30.444743,-97.678777,1062,987,400,3901
48012406,Texas,TX,Zavala County,CDP,15319581,8522,28.952424,-99.629311,470,473,29,20
48014167,Texas,TX,Fort Bend County,City,6866569,234760,29.657336,-95.931018,843,1005,318,9
48014161,Texas,TX,Tarrant County,Town,17411135,464508,32.982821,-97.204387,805,427,1142,10
48014083,Texas,TX,Bee County,CDP,11588161,0,28.576701,-97.798026,1147,1143,78,5
48014218,Texas,TX,McLennan County,City,16981598,40067,31.498334,-97.230789,1244,1200,222,299
48012871,Texas,TX,Bell County,CDP,40161696,84107,31.134599,-97.780019,1191,1157,229,2498
48012430,Texas,TX,Knox County,City,2722373,0,33.583606,-99.792932,554,536,106,24
48013378,Texas,TX,Burnet County,City,33895362,1678961,30.573285,-98.27137,949,860,454,1314
48013618,Texas,TX,Frio County,City,15365635,40995,28.887925,-99.098991,643,597,358,666
48012622,Texas,TX,Howard County,Town,3135826,0,32.295744,-101.308823,797,774,189,38
48012556,Texas,TX,Dimmit County,CDP,1243819,1386,28.50502,-99.83114,743,691,93,97
48013807,Texas,TX,Blanco County,Town,5966229,3725,30.394346,-98.361174,577,599,254,26
48013813,Texas,TX,Lamar County,City,2235352,21608,33.545568,-95.724933,546,556,169,102
48012460,Texas,TX,Kendall County,City,28331530,785545,29.784936,-98.729667,1087,1018,234,2219
48014053,Texas,TX,Galveston County,Village,1279132,2303105,29.297265,-94.914945,2177,2126,413,34
48014008,Texas,TX,Brazoria County,City,4350283,1467012,28.953071,-95.283757,1143,1141,453,63
48012469,Texas,TX,Hutchinson County,City,22760823,14997,35.659435,-101.40236,631,683,281,1230
48013525,Texas,TX,Montague County,City,7289621,0,33.783555,-97.730171,685,580,514,458
48012481,Texas,TX,Stephens County,City,10777041,9818,32.756754,-98.911862,519,561,247,660
48012493,Texas,TX,Coke County,Town,3718656,1685,31.886052,-100.295123,672,506,446,114
48013156,Texas,TX,Jasper County,City,6259018,23188,30.658199,-93.90007,548,533,232,398
48014020,Texas,TX,Williamson County,City,47610031,293897,30.574423,-97.423961,865,838,289,2137
48014002,Texas,TX,Llano County,City,4372302,1565070,30.586012,-98.418768,1073,1118,234,21
48013684,Texas,TX,Taylor County,CDP,47515365,8704,32.33568,-99.684398,1019,742,466,74
48014089,Texas,TX,Smith County,City,146667943,1327654,32.317258,-95.305886,924,828,437,17352
48013969,Texas,TX,Harris County,CDP,58185801,914759,30.062169,-95.383966,1256,1246,304,4755
48013372,Texas,TX,Johnson County,City,94883095,113126,32.569188,-97.120532,1216,1338,432,153
48012526,Texas,TX,Washington County,City,3061382,36847,30.185918,-96.60327,1297,1598,584,41
48012532,Texas,TX,Burleson County,City,10095176,67197,30.531315,-96.700624,737,752,293,511
48013009,Texas,TX,Robertson County,City,10671420,8646,30.877062,-96.595217,640,664,235,503
48013942,Texas,TX,Bastrop County,City,9521079,47548,30.007159,-97.15041,725,778,357,440
48013456,Texas,TX,Henderson County,City,3268059,0,32.190556,-95.570391,857,856,32,3
48013888,Texas,TX,Comal County,City,82581213,508281,29.563383,-98.251244,1558,1642,383,128
48012553,Texas,TX,Tom Green County,CDP,4022067,0,31.611248,-100.640647,573,642,233,17
48014128,Texas,TX,Bexar County,City,4895856,27120,29.277391,-98.657373,707,610,266,74
48013531,Texas,TX,Leon County,Town,2889175,885,31.030224,-96.115745,628,611,205,36
48014191,Texas,TX,Tyler County,CDP,11314023,882548,30.525295,-94.448708,0,0,0,0
48012589,Texas,TX,Hardeman County,City,2643695,353,34.255741,-99.514142,617,647,235,90
48013264,Texas,TX,Atascosa County,CDP,12504594,0,29.068341,-98.472227,553,486,118,48
48013246,Texas,TX,Maverick County,CDP,1570734,5020,28.690208,-100.468309,649,633,47,143
48014233,Texas,TX,Guadalupe County,CDP,17487540,6814,29.505443,-98.1501,0,0,0,0
48014137,Texas,TX,Gregg County,City,4576862,4784,32.551254,-94.904911,1262,996,1025,19
48014212,Texas,TX,Montgomery County,City,5138455,0,30.181405,-95.183435,1360,1385,179,28
48013924,Texas,TX,San Jacinto County,City,15787990,59270,30.485507,-95.011824,662,596,346,368
48012979,Texas,TX,Comanche County,Town,2370799,0,31.845689,-98.402529,687,515,539,30
48014071,Texas,TX,Kaufman County,CDP,2494075,8096,32.80334,-96.474931,1710,1751,259,81
48014059,Texas,TX,Hopkins County,Town,3672446,61697,33.329101,-95.536066,769,836,177,15
48013621,Texas,TX,Delta County,City,1624613,18495,33.43896,-95.853057,579,387,309,11
48013777,Texas,TX,Kleberg County,CDP,9552372,35150,27.299534,-97.79809,848,721,498,39
48013408,Texas,TX,Bosque County,City,5323675,49981,31.9266,-97.649091,597,555,277,258
48013282,Texas,TX,Hood County,City,2747880,0,32.518651,-98.047055,934,920,153,42
48013144,Texas,TX,Houston County,City,3360096,0,31.357503,-95.18537,668,588,170,28
48014080,Texas,TX,Cherokee County,City,6217521,27149,32.14573,-95.122103,0,0,0,0
48012697,Texas,TX,Morris County,City,6357674,9144,33.030488,-94.72588,705,724,234,282
48012700,Texas,TX,Hartley County,City,12386057,26438,36.057389,-102.512375,859,716,223,244
48012709,Texas,TX,Lipscomb County,Town,971039,0,36.444886,-100.325792,784,674,312,47
48014185,Texas,TX,Grayson County,Town,4808111,10259,33.511215,-96.394934,749,736,299,307
48012727,Texas,TX,Yoakum County,Town,6532310,0,32.967998,-102.831778,721,683,224,388
48013351,Texas,TX,Medina County,City,11516761,113881,29.233189,-98.79465,857,856,32,11
48012736,Texas,TX,Angelina County,City,12274702,145224,31.188315,-94.782885,535,508,254,436
48013984,Texas,TX,Erath County,City,30786649,61928,32.215225,-98.219918,788,719,332,3589
48012934,Texas,TX,Colorado County,CDP,2576270,28598,29.698165,-96.584857,658,638,51,21
48013285,Texas,TX,Lamb County,City,16379526,0,33.919081,-102.33488,658,676,327,578
48013732,Texas,TX,Eastland County,City,18124826,338780,32.469311,-98.675315,484,412,284,259
48014194,Texas,TX,Van Zandt County,City,9493308,40457,32.709449,-96.004974,646,582,384,416
48014047,Texas,TX,Throckmorton County,Town,4292334,0,33.18203,-99.17978,548,465,239,94
48014176,Texas,TX,Wharton County,City,19385923,93435,29.314487,-96.103765,635,655,249,1649
48013099,Texas,TX,Wichita County,City,10735495,1009865,33.962927,-98.68323,836,846,282,474
48013987,Texas,TX,Wilson County,City,4276220,1270,29.235974,-97.963888,731,779,286,176
48012811,Texas,TX,Rains County,City,5079325,37314,32.876983,-95.766251,637,569,308,207
48012814,Texas,TX,La Salle County,City,1119238,624,28.040475,-99.354489,724,831,324,49
48013933,Texas,TX,Zapata County,CDP,1900490,2196041,26.850259,-99.255808,580,573,211,108
48012859,Texas,TX,Brooks County,CDP,2585551,0,27.219963,-98.064536,1147,1143,78,6
48013678,Texas,TX,Jefferson County,City,22350919,1273471,29.960768,-93.96179,924,881,353,1209
48012847,Texas,TX,Parmer County,City,2125502,0,34.385617,-103.037289,766,719,173,81
48014116,Texas,TX,Ellis County,Town,7905018,4087,32.43073,-97.10224,2749,2749,183,5
48012862,Texas,TX,Floyd County,City,5270745,0,33.983524,-101.336787,652,660,257,349
48012868,Texas,TX,Kinney County,CDP,7698622,28047,29.293821,-100.425481,759,769,192,89
480221068,Texas,TX,Anderson County,Track,1114210125,2902033,28.9571943,-99.6124226,470,473,29,20
48012895,Texas,TX,Moore County,City,4201670,0,35.643066,-101.596432,0,0,0,0
48013993,Texas,TX,Navarro County,Town,3633575,7540,31.881835,-96.33257,0,0,0,0
48013219,Texas,TX,Aransas County,CDP,7928698,4773986,28.14034,-96.987818,1117,1258,341,185
48013255,Texas,TX,Jackson County,City,2102814,0,28.846442,-96.464876,325,324,18,6
48012910,Texas,TX,Glasscock County,CDP,4580788,1358,31.872766,-101.488384,829,1077,420,21
48013816,Texas,TX,Rockwall County,City,41687767,295005,32.976587,-96.322065,1165,1122,378,828
48012919,Texas,TX,Panola County,Town,4916655,0,32.027728,-94.3679,782,780,36,7
48012928,Texas,TX,Kent County,CDP,3759285,0,33.3635,-100.659691,0,0,0,0
48012937,Texas,TX,Mills County,City,4394978,421,31.453148,-98.5698,574,557,336,179
48013912,Texas,TX,Polk County,City,3622786,0,30.851846,-94.857877,649,713,207,12
48014095,Texas,TX,Hunt County,City,4865021,22484,32.929456,-96.252228,1147,1143,78,3
48012970,Texas,TX,Limestone County,City,11238275,91865,31.525623,-96.528061,648,633,277,383
48014077,Texas,TX,Trinity County,City,9819979,0,30.944454,-95.373564,843,741,404,295
48013012,Texas,TX,Jim Hogg County,CDP,16210389,0,27.323975,-98.686068,541,513,214,244
48012988,Texas,TX,Hamilton County,City,8980049,167570,31.700387,-98.119669,674,603,254,325
48012991,Texas,TX,Randall County,Town,2748250,0,34.741581,-101.857144,0,0,0,0
48012997,Texas,TX,Gillespie County,CDP,146522647,208592,30.266214,-99.272581,715,647,235,59
48014146,Texas,TX,Haskell County,City,1251894,0,33.3234,-99.673674,634,456,289,8
48013015,Texas,TX,Donley County,City,1851085,0,34.867384,-100.65905,470,439,218,34
48013150,Texas,TX,Rusk County,City,48080349,92485,32.396669,-94.860013,994,966,240,138
48013945,Texas,TX,Scurry County,City,22567034,79318,32.713547,-100.91073,800,714,346,984
48014200,Texas,TX,Archer County,Town,6484805,156347,33.576966,-98.434932,726,677,264,23
48014026,Texas,TX,Shelby County,Town,9697243,43312,31.943709,-94.245706,414,414,172,195
48013852,Texas,TX,Nueces County,CDP,20360845,490288,27.929973,-97.79245,757,541,307,24
48013096,Texas,TX,Kerr County,City,3647447,84829,30.077052,-99.237509,817,811,235,162
48013114,Texas,TX,Marion County,City,11516402,73089,32.763494,-94.350835,517,460,286,251
48013636,Texas,TX,Clay County,City,1914066,7624,34.013096,-98.231798,605,566,215,26
48014203,Texas,TX,Winkler County,City,3021315,0,31.754497,-103.154117,565,520,340,79
48013951,Texas,TX,Hardin County,City,5226801,63903,30.135844,-94.399895,804,784,396,166
48013198,Texas,TX,Mitchell County,CDP,20084440,3538009,32.343658,-100.938164,914,801,322,50
48013204,Texas,TX,Bandera County,CDP,8008005,769276,29.637992,-98.991496,665,496,382,101
48014086,Texas,TX,Hall County,City,2118793,0,34.393922,-100.895302,564,543,239,29
48013249,Texas,TX,Val Verde County,CDP,16504799,114523,29.358463,-100.776883,1324,1295,270,613
48014107,Texas,TX,Cooke County,City,9157685,11472,33.494387,-97.152641,790,760,305,95
48013864,Texas,TX,Caldwell County,City,88382513,343883,29.872899,-97.937735,0,0,0,0
48014230,Texas,TX,Willacy County,CDP,3643650,5608,26.358827,-97.823005,0,0,0,0
48013390,Texas,TX,Mason County,City,9461408,84934,30.747713,-99.228603,640,783,336,168
48013405,Texas,TX,Menard County,City,5343446,0,30.918441,-99.783678,511,456,314,156
48013411,Texas,TX,Irion County,City,3935421,0,31.261982,-100.820808,898,863,373,47
48013981,Texas,TX,Martin County,City,4582571,15252,32.130509,-101.793032,789,835,282,181
48013420,Texas,TX,Madison County,City,4110429,53607,31.02512,-95.7565,763,777,116,36
48013426,Texas,TX,Sabine County,CDP,85512629,17870167,31.448975,-93.786012,702,558,209,74
48013429,Texas,TX,Runnels County,City,4406948,0,31.60062,-100.185317,580,591,155,64
48014209,Texas,TX,Brazos County,City,4645471,52823,30.769712,-96.322241,749,736,281,10
48013435,Texas,TX,Palo Pinto County,City,52832592,1960714,32.823483,-98.078798,760,720,262,2206
48013450,Texas,TX,Chambers County,City,41600148,850518,29.858315,-94.885527,1512,877,1273,345
48013459,Texas,TX,Shackelford County,City,1099823,0,32.547234,-99.166492,671,681,131,38
48013966,Texas,TX,Hansford County,City,5407561,0,36.198268,-101.194289,635,617,266,190
48014014,Texas,TX,Titus County,City,1982696,3616,33.362882,-95.102269,638,663,199,80
48013474,Texas,TX,Bailey County,City,8886170,0,34.229179,-102.72838,645,667,232,565
48013486,Texas,TX,Nacogdoches County,City,71077745,133623,31.612364,-94.652046,772,741,330,7297
48014131,Texas,TX,Bowie County,City,6000885,0,33.42405,-94.118707,801,689,324,456
48013495,Texas,TX,Castro County,City,940638,0,34.541869,-102.102346,714,542,330,13
48013498,Texas,TX,Harrison County,Town,4522288,0,32.589371,-94.446539,0,0,0,0
48013570,Texas,TX,Young County,City,5239835,14532,33.364143,-98.758486,487,505,230,403
48013558,Texas,TX,Midland County,City,117009169,667150,31.88378,-102.341062,1553,1540,319,545
48013561,Texas,TX,Coryell County,City,1322995,0,31.418591,-97.511327,669,722,301,54
48013579,Texas,TX,Upshur County,City,5593120,61620,32.800891,-94.718731,695,686,198,110
48013588,Texas,TX,Cottle County,Town,3900109,6648,34.014005,-100.303693,394,267,236,139
48013591,Texas,TX,Matagorda County,City,12792457,685174,28.731297,-96.255157,728,650,218,422
48013603,Texas,TX,Gray County,City,23351798,0,35.547863,-100.965025,718,690,44,1657
48013633,Texas,TX,Jack County,CDP,4114845,41537,33.034582,-98.068784,705,825,191,22
48013648,Texas,TX,Orange County,City,4423907,22159,30.107448,-93.772253,872,863,403,340
48014119,Texas,TX,Victoria County,City,95894267,522335,28.828528,-96.986015,850,804,345,9340
48013666,Texas,TX,Calhoun County,City,3405587,4846,28.66432,-96.555402,992,1030,255,78
48013690,Texas,TX,Waller County,City,18690692,2673,30.085214,-95.988856,1120,953,569,394
48014149,Texas,TX,Collingsworth County,City,3532240,0,34.853802,-100.214092,562,483,216,183
48013717,Texas,TX,Crosby County,City,3494238,0,33.678774,-101.384591,582,634,185,159
48013735,Texas,TX,Lubbock County,Town,2032399,400606,33.530315,-101.685343,1082,741,535,33
48013741,Texas,TX,Presidio County,CDP,19241459,24268,29.433685,-104.177574,54,53,25,6
48013870,Texas,TX,San Saba County,City,5913594,0,31.196417,-98.724323,653,644,266,204
48013780,Texas,TX,Motley County,Town,2749966,0,33.899183,-100.856142,477,506,174,19
48014041,Texas,TX,Milam County,City,2492790,9230,30.614023,-97.206487,609,652,309,168
48013798,Texas,TX,Falls County,City,2082159,3516,31.075651,-96.974462,646,642,236,134
48013810,Texas,TX,Fayette County,Town,2470985,0,30.06397,-96.695882,1090,1156,1019,5
48013819,Texas,TX,Karnes County,Town,3046487,10983,28.886277,-97.713067,613,544,334,167
48013840,Texas,TX,San Augustine County,City,12217475,226377,31.529899,-94.110894,581,632,314,223
48013846,Texas,TX,Terrell County,CDP,10856320,0,30.150794,-102.407916,705,735,276,97
48014134,Texas,TX,Austin County,City,3873182,35774,29.632021,-96.063517,813,832,383,123
48013909,Texas,TX,Gaines County,City,9488041,0,32.721521,-102.650467,932,870,409,467
48013915,Texas,TX,Baylor County,City,7572270,13596,33.59522,-99.258495,529,497,274,263
48013927,Texas,TX,Lavaca County,City,6404301,18555,29.433658,-97.173611,844,845,325,140
48013963,Texas,TX,Newton County,CDP,8408715,6328764,31.16351,-93.601865,774,779,111,26
48013975,Texas,TX,Dickens County,City,4150709,766,33.476582,-100.850215,513,464,310,79
48013990,Texas,TX,Sherman County,City,5267972,0,36.336609,-102.073915,699,642,290,117
48013999,Texas,TX,Hockley County,City,3937072,0,33.457545,-102.490809,915,810,492,108
48014023,Texas,TX,Freestone County,City,13077995,501731,31.629487,-96.280818,674,608,434,267
48014062,Texas,TX,Grimes County,City,5139797,71983,30.260944,-95.829997,1010,993,88,8
48014098,Texas,TX,Uvalde County,CDP,7646606,25232,29.624088,-99.512655,477,439,75,20
48014101,Texas,TX,Jeff Davis County,Town,1258248,0,30.588611,-104.495314,522,346,289,10
48014113,Texas,TX,Culberson County,Town,7349737,0,31.040672,-104.834154,649,549,420,150
48014179,Texas,TX,Cochran County,Town,1524111,0,33.599563,-102.61337,500,454,179,28
48014227,Texas,TX,DeWitt County,City,4477544,0,28.982811,-97.505025,571,593,242,121
4901600,Utah,UT,Duchesne County,CDP,9768292,12319,40.434806,-110.03082,1084,796,472,13
4901729,Utah,UT,Utah County,City,6556991,0,40.013184,-111.655805,1405,1421,264,24
4901486,Utah,UT,Garfield County,City,8608996,751,37.76488,-111.598396,951,861,375,43
4901714,Utah,UT,Cache County,City,18832615,35491,41.623416,-111.942094,823,835,254,123
49022272,Utah,UT,Beaver County,Track,4319428,8692,41.1641364,-111.9796548,792,591,284,26
4901684,Utah,UT,Iron County,CDP,1758392,5852,37.805337,-112.933135,0,0,0,0
4901675,Utah,UT,San Juan County,CDP,36780026,0,38.474263,-109.420972,625,624,18,39
4901723,Utah,UT,Salt Lake County,CDP,2254779,0,40.568742,-111.862641,1171,1257,425,257
4901726,Utah,UT,Box Elder County,City,14549130,3798080,41.403104,-112.042499,967,942,268,70
4901693,Utah,UT,Grand County,CDP,8252124,0,38.963575,-109.703719,0,0,0,0
4901711,Utah,UT,Washington County,City,83798360,0,37.132466,-113.489406,1179,1160,406,1792
4901576,Utah,UT,Piute County,Town,46565959,33436,38.436649,-112.261968,705,787,280,18
4901678,Utah,UT,Carbon County,CDP,8819937,0,39.656066,-110.846127,727,757,393,140
4901720,Utah,UT,Davis County,City,18426323,71689,41.121721,-112.098224,1076,944,380,199
4901687,Utah,UT,Millard County,CDP,5623107,0,39.389581,-112.63994,1147,1143,78,22
4901681,Utah,UT,Tooele County,CDP,6021801,490768,40.640708,-112.299268,1407,1400,145,187
4901654,Utah,UT,Sevier County,City,15996578,0,38.936499,-111.866596,734,676,372,223
4901708,Utah,UT,Sanpete County,Town,1028819,0,39.485179,-111.63607,425,424,18,4
4901717,Utah,UT,Weber County,City,26874607,10891,41.209075,-112.053611,1077,1093,317,958
4901540,Utah,UT,Uintah County,CDP,8365398,0,40.369529,-109.355572,1147,1143,78,15
4901543,Utah,UT,Summit County,City,9536838,0,40.649924,-111.272208,915,789,486,168
4901564,Utah,UT,Wayne County,Town,2460243,0,38.403769,-111.645139,587,565,161,19
4901570,Utah,UT,Daggett County,Town,2681108,0,40.992157,-109.721035,743,670,280,3
4901582,Utah,UT,Wasatch County,City,13651118,0,40.518274,-111.475429,1303,1219,438,318
4901648,Utah,UT,Juab County,Town,4438138,0,39.919747,-111.825747,755,566,355,19
4901594,Utah,UT,Morgan County,CDP,14005906,134267,41.144531,-111.78382,1264,1275,565,149
4901615,Utah,UT,Emery County,City,3715455,0,39.230831,-111.059184,728,700,153,81
4901639,Utah,UT,Rich County,Town,2693160,0,41.664216,-111.184988,514,550,168,24
51011109,Virginia,VA,Washington County,Town,3158474,803,36.789944,-81.772253,750,692,304,155
51011106,Virginia,VA,Brunswick County,CDP,14615856,2568408,36.557642,-77.87296,0,0,0,0
51011439,Virginia,VA,Campbell County,CDP,29005683,327644,37.316141,-79.247226,883,797,349,1683
51011346,Virginia,VA,Fairfax County,CDP,2291944,244910,38.803156,-77.222587,2957,2764,1030,72
51011310,Virginia,VA,Appomattox County,Town,817490,2157,37.266276,-78.683736,525,566,89,8
5101899,Virginia,VA,Arlington,CDP,67318429,244142,38.878337,-77.100703,1945,1842,782,53876
51011250,Virginia,VA,Hanover County,CDP,73349676,278289,37.621307,-77.35214,1127,1098,451,3011
51011454,Virginia,VA,Augusta County,CDP,19521846,177718,38.194307,-79.009469,852,832,316,231
51011457,Virginia,VA,Henry County,CDP,2483541,11928,36.702171,-79.894608,375,374,18,41
51011466,Virginia,VA,Fauquier County,Town,11651183,14799,38.717817,-77.797316,1190,1157,436,1438
5101914,Virginia,VA,Northampton County,Town,3846724,213351,37.554653,-75.823838,857,856,32,6
51011406,Virginia,VA,Loudoun County,CDP,17703266,193723,38.911658,-77.513282,2081,2076,775,1128
51011334,Virginia,VA,Montgomery County,CDP,5222435,6692,37.206332,-80.488108,902,923,249,228
51011394,Virginia,VA,Clarke County,CDP,3900699,201866,39.139346,-77.862643,695,441,356,12
5101926,Virginia,VA,Wise County,Town,12663959,231035,36.861222,-82.777459,735,632,308,617
51011160,Virginia,VA,Pittsylvania County,Town,9002968,92552,37.096375,-79.30334,619,631,180,116
51011412,Virginia,VA,Tazewell County,CDP,19336322,2151,37.187632,-81.390173,628,674,203,261
51027234,Virginia,VA,Accomack County,Track,3269295,10569,39.1731801,-78.1633968,989,966,261,129
51011187,Virginia,VA,Mecklenburg County,Town,3041862,0,36.701393,-78.094034,763,712,330,79
51011358,Virginia,VA,Chesterfield County,CDP,13825058,205092,37.462833,-77.572819,1390,1369,262,274
5101950,Virginia,VA,Bristol,City,33745566,322409,36.616954,-82.157564,653,654,274,3293
51011151,Virginia,VA,Botetourt County,CDP,22302066,188000,37.344017,-79.952229,972,968,51,7
5101959,Virginia,VA,Buena Vista,City,17350500,222803,37.731365,-79.356635,686,685,222,1047
51011166,Virginia,VA,Alleghany County,Town,853768,48395,37.798914,-79.790567,675,789,196,13
51011490,Virginia,VA,Carroll County,CDP,49760486,133728,36.738767,-80.809459,540,549,73,127
51011475,Virginia,VA,King William County,Town,13080624,4171187,37.552191,-76.80182,904,937,392,356
5101986,Virginia,VA,Charlottesville,City,26516185,52974,38.037658,-78.485381,1111,1007,567,9740
51011496,Virginia,VA,Prince William County,CDP,6222055,69599,38.788994,-77.449867,1370,1310,328,996
51011409,Virginia,VA,Rappahannock County,CDP,2308446,2055,38.655516,-78.23608,641,539,162,13
51011001,Virginia,VA,Surry County,Town,6553714,0,37.227284,-76.966498,865,798,275,19
51011037,Virginia,VA,Dickenson County,CDP,18151009,18400,36.984677,-82.283566,0,0,0,0
51011403,Virginia,VA,Halifax County,Town,33833870,240180,36.711825,-78.913354,547,546,236,1160
51011016,Virginia,VA,Westmoreland County,Town,6600276,860988,38.264407,-76.993729,797,814,394,590
51011082,Virginia,VA,Cumberland County,Town,18660560,336343,37.297458,-78.399326,956,958,461,176
51011040,Virginia,VA,Rockingham County,Town,2670164,0,38.417268,-78.941163,793,666,332,185
51011373,Virginia,VA,Middlesex County,CDP,8425931,0,37.605274,-76.593798,1252,1228,154,17
51011289,Virginia,VA,Pulaski County,CDP,1018661,1015,37.142945,-80.595817,0,0,0,0
51011472,Virginia,VA,Scott County,Town,4577716,24979,36.623721,-82.563351,609,558,270,213
51011493,Virginia,VA,Henrico County,CDP,9471207,58748,37.692179,-77.610726,1644,1669,578,436
51011367,Virginia,VA,Lee County,Town,458066,0,36.805134,-83.057415,549,520,207,9
51011079,Virginia,VA,Falls Church,City,5311307,6,38.884722,-77.175603,1720,1545,765,1940
51011265,Virginia,VA,Bedford County,CDP,6251825,5318,37.385171,-79.725502,425,424,18,6
51011097,Virginia,VA,Franklin,City,21295862,369820,36.684014,-76.941396,832,788,264,1696
51011451,Virginia,VA,Albemarle County,CDP,4581536,11479,38.034991,-78.520482,1046,982,381,1061
51011349,Virginia,VA,Giles County,Town,2197064,0,37.383281,-80.820692,459,389,266,99
51011115,Virginia,VA,Gloucester County,CDP,24342976,18055010,37.270274,-76.497368,995,847,381,1105
51011307,Virginia,VA,Orange County,Town,8567483,42324,38.250249,-78.111271,835,765,354,903
51011130,Virginia,VA,Buchanan County,Town,12913658,139587,37.267309,-82.09488,808,757,298,80
51011136,Virginia,VA,Hampton,City,133308913,219591352,37.04803,-76.297149,1051,1013,444,21808
51011139,Virginia,VA,Harrisonburg,City,44889775,149942,38.436255,-78.873303,959,831,496,10273
51011448,Virginia,VA,Franklin County,CDP,37556456,9008840,37.02209,-79.680782,659,702,112,63
51011205,Virginia,VA,Russell County,Town,11539181,35752,36.899492,-82.078511,560,512,311,594
51011163,Virginia,VA,Grayson County,Town,6067956,9979,36.627482,-81.149248,562,434,433,352
51011385,Virginia,VA,Southampton County,CDP,8762003,3110,36.776931,-76.989939,497,503,135,56
51011463,Virginia,VA,Sussex County,Town,3223748,104436,36.969126,-76.988096,819,828,267,152
51011178,Virginia,VA,Charlotte County,Town,2997812,0,37.039009,-78.480365,551,537,277,237
51011181,Virginia,VA,King and Queen County,CDP,3180892,11888,37.665167,-76.877985,0,0,0,0
51011190,Virginia,VA,Caroline County,CDP,7350097,1127807,37.987319,-77.5195,1147,1143,78,55
51011193,Virginia,VA,Fluvanna County,CDP,22934020,1608091,37.919811,-78.331876,1465,1429,323,610
51011208,Virginia,VA,Lexington,City,6467874,68429,37.782332,-79.44432,815,761,500,655
51011484,Virginia,VA,Nelson County,CDP,22783804,2968,37.912142,-78.929889,325,324,18,38
51011220,Virginia,VA,Lunenburg County,CDP,5535632,0,36.958465,-78.268238,0,0,0,0
51011427,Virginia,VA,Smyth County,CDP,7548892,5546,36.769289,-81.406907,485,441,100,92
51011229,Virginia,VA,Amherst County,CDP,49709135,843491,37.450301,-79.10821,716,700,231,1299
51011232,Virginia,VA,Manassas Park,City,6575876,956,38.768945,-77.448767,1516,1491,505,1458
51011244,Virginia,VA,Mathews County,CDP,5137582,132619,37.443256,-76.327722,547,645,248,149
